player_name,surface,tourney_level,avg_ace,avg_df,avg_svpt,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced
Sebastian Ofner,Hard,M,6.0,2.0,73.0,45.0,30.0,13.5,10.0,2.0,5.5
Shintaro Mochizuki,Grass,A,5.0,3.0,56.0,40.0,23.0,5.0,9.0,1.0,5.0
Shintaro Mochizuki,Grass,G,4.0,2.0,80.0,54.0,35.0,9.0,14.0,1.0,7.0
Shintaro Mochizuki,Hard,A,3.6,3.0,89.0,51.4,34.8,19.4,13.2,4.6,7.8
Sho Shimabukuro,Grass,G,4.0,3.0,75.0,38.0,17.0,17.0,11.0,3.0,10.0
Sho Shimabukuro,Hard,A,5.6,2.6,71.2,42.0,31.6,14.6,11.6,1.8,4.0
Sho Shimabukuro,Hard,G,1.0,2.0,80.0,32.0,17.0,24.0,13.0,2.0,8.0
Skander Mansouri,Hard,A,4.0,5.0,77.0,44.0,29.0,9.0,10.0,6.0,11.0
Soon Woo Kwon,Hard,A,7.111111111111111,2.4444444444444446,74.44444444444444,42.55555555555556,32.22222222222222,15.777777777777779,11.444444444444445,5.0,7.222222222222222
Soon Woo Kwon,Hard,G,11.5,5.5,123.5,77.0,57.5,24.5,21.0,6.0,9.0
Stan Wawrinka,Clay,A,3.5,1.5,61.625,35.25,27.0,14.75,10.625,2.25,4.0
Stan Wawrinka,Clay,G,13.0,4.5,168.5,96.5,68.5,41.0,25.5,9.5,14.5
Stan Wawrinka,Clay,M,7.333333333333333,1.1666666666666667,80.0,48.333333333333336,35.5,17.5,12.333333333333334,3.6666666666666665,5.333333333333333
Stan Wawrinka,Grass,G,5.666666666666667,1.3333333333333333,101.33333333333333,55.666666666666664,44.333333333333336,24.0,16.666666666666668,5.333333333333333,7.666666666666667
Stan Wawrinka,Hard,A,7.857142857142857,1.7142857142857142,67.57142857142857,38.42857142857143,30.285714285714285,16.428571428571427,11.142857142857142,2.4285714285714284,3.9285714285714284
Stan Wawrinka,Hard,G,13.25,2.5,126.5,67.0,49.5,28.25,19.75,7.25,11.5
Stan Wawrinka,Hard,M,9.333333333333334,2.4444444444444446,75.22222222222223,40.888888888888886,31.555555555555557,17.77777777777778,12.0,4.444444444444445,6.777777777777778
Stefano Napolitano,Clay,M,10.0,2.0,99.0,62.0,42.0,23.0,16.0,0.0,2.0
Stefano Napolitano,Hard,M,9.0,4.0,89.0,58.0,39.0,17.0,12.0,10.0,12.0
Stefano Travaglia,Clay,A,5.0,1.0,74.0,46.0,31.0,16.0,12.0,0.0,3.0
Stefano Travaglia,Hard,G,0.0,2.0,109.0,59.0,35.0,20.0,17.0,11.0,20.0
Stefanos Sakellaridis,Hard,A,4.666666666666667,1.0,69.0,42.0,27.333333333333332,12.666666666666666,10.0,4.666666666666667,7.666666666666667
Stefanos Tsitsipas,Clay,A,1.8,1.6,61.2,38.4,28.0,12.6,10.2,2.2,3.8
Stefanos Tsitsipas,Clay,G,6.4,3.6,94.6,62.6,46.4,16.6,15.4,3.4,6.0
Stefanos Tsitsipas,Clay,M,3.5833333333333335,1.75,61.416666666666664,38.833333333333336,31.333333333333332,11.583333333333334,10.75,1.25,2.75
Stefanos Tsitsipas,Grass,A,12.75,3.0,95.5,60.25,46.5,18.75,14.75,5.25,7.0
Stefanos Tsitsipas,Grass,G,11.75,2.25,140.5,95.0,76.75,27.75,24.0,2.25,3.75
Stefanos Tsitsipas,Hard,A,8.25,1.3,67.45,42.15,32.9,14.45,11.1,2.4,3.45
Stefanos Tsitsipas,Hard,G,12.555555555555555,4.0,112.88888888888889,72.88888888888889,57.0,21.444444444444443,18.22222222222222,6.222222222222222,8.222222222222221
Stefanos Tsitsipas,Hard,M,6.6923076923076925,1.6923076923076923,67.46153846153847,42.84615384615385,33.61538461538461,13.923076923076923,11.307692307692308,2.1538461538461537,3.3846153846153846
Steve Johnson,Clay,A,4.5,3.5,71.5,42.5,33.0,11.5,11.0,3.5,6.0
Steve Johnson,Grass,A,7.0,2.5,52.0,35.0,26.0,10.0,9.5,2.0,3.5
Steve Johnson,Hard,A,12.0,2.5,87.0,53.0,38.5,15.0,12.5,3.5,6.0
Steve Johnson,Hard,G,3.0,6.0,70.0,36.0,21.0,12.0,12.0,2.0,9.0
Strong Kirchheimer,Hard,A,4.0,2.0,64.0,42.0,21.0,13.0,8.0,6.0,10.0
Sumit Nagal,Hard,A,3.0,2.0,96.0,70.0,48.0,15.0,15.0,5.0,7.0
Tallon Griekspoor,Clay,A,2.8,3.6,64.2,41.2,30.0,9.8,9.8,4.0,6.8
Tallon Griekspoor,Clay,G,10.0,8.5,166.5,99.5,71.5,32.0,24.5,8.5,14.0
Tallon Griekspoor,Clay,M,4.0,4.0,61.0,36.0,28.5,12.5,10.5,0.5,2.0
Tallon Griekspoor,Grass,A,10.0,2.0,82.375,55.25,41.75,14.625,12.875,4.0,5.25
Tallon Griekspoor,Grass,G,3.0,2.0,81.0,44.0,30.0,16.0,14.0,5.0,10.0
Tallon Griekspoor,Hard,A,8.962962962962964,3.111111111111111,70.74074074074075,44.81481481481482,35.18518518518518,14.0,11.518518518518519,2.888888888888889,4.074074074074074
Tallon Griekspoor,Hard,G,10.25,3.75,111.25,70.5,53.5,20.75,17.25,3.5,5.75
Tallon Griekspoor,Hard,M,8.625,4.0,78.75,47.875,36.375,15.25,12.125,2.375,4.125
Tao Mu,Hard,A,1.0,7.0,46.0,29.0,16.0,3.0,8.0,4.0,9.0
Taro Daniel,Clay,A,1.75,2.0,66.0,40.25,22.75,12.75,11.0,2.75,7.5
Taro Daniel,Clay,G,2.5,3.0,80.0,50.5,32.0,16.0,13.5,3.5,7.5
Taro Daniel,Grass,G,4.0,6.0,147.0,103.0,74.0,22.0,23.0,6.0,9.0
Taro Daniel,Hard,A,3.375,2.25,76.75,44.0,29.75,17.5,12.125,3.625,6.75
Taro Daniel,Hard,G,7.333333333333333,6.666666666666667,123.0,69.66666666666667,46.666666666666664,29.0,18.666666666666668,5.333333333333333,9.666666666666666
Taro Daniel,Hard,M,3.3333333333333335,1.6666666666666667,61.333333333333336,36.888888888888886,25.333333333333332,12.555555555555555,9.777777777777779,2.6666666666666665,5.111111111111111
Taylor Fritz,Clay,A,7.333333333333333,2.0,72.16666666666667,41.333333333333336,32.0,17.0,12.333333333333334,3.1666666666666665,5.166666666666667
Taylor Fritz,Clay,G,10.333333333333334,2.3333333333333335,92.0,62.666666666666664,47.0,16.333333333333332,16.666666666666668,5.333333333333333,8.333333333333334
Taylor Fritz,Clay,M,6.375,2.0,71.375,40.125,30.375,18.125,11.75,3.625,6.0
Taylor Fritz,Grass,A,10.2,3.2,73.8,43.8,35.0,15.4,11.2,4.2,5.4
Taylor Fritz,Grass,G,12.5,1.5,133.5,83.5,60.0,29.0,23.5,7.5,12.0
Taylor Fritz,Hard,A,10.535714285714286,1.8214285714285714,76.67857142857143,47.607142857142854,38.535714285714285,15.821428571428571,12.357142857142858,2.9642857142857144,4.0
Taylor Fritz,Hard,G,15.428571428571429,2.2857142857142856,93.0,55.42857142857143,45.0,19.857142857142858,15.857142857142858,2.5714285714285716,4.428571428571429
Taylor Fritz,Hard,M,6.5,2.8333333333333335,67.05555555555556,38.166666666666664,28.88888888888889,15.277777777777779,10.5,2.5555555555555554,4.333333333333333
Terence Atmane,Hard,A,7.5,3.5,65.5,37.5,27.0,14.5,11.0,1.0,3.5
Terence Atmane,Hard,M,6.5,2.5,64.0,42.0,28.5,12.5,11.5,3.0,5.5
Thai Son Kwiatkowski,Hard,A,1.0,4.0,85.0,44.0,28.0,21.0,13.0,2.0,7.0
Thanasi Kokkinakis,Clay,G,9.333333333333334,4.333333333333333,135.33333333333334,81.33333333333333,61.333333333333336,24.333333333333332,19.666666666666668,8.333333333333334,11.666666666666666
Thanasi Kokkinakis,Clay,M,4.666666666666667,1.0,53.333333333333336,31.666666666666668,20.333333333333332,11.666666666666666,7.666666666666667,2.0,4.0
Thanasi Kokkinakis,Hard,A,12.916666666666666,2.3333333333333335,83.66666666666667,54.666666666666664,42.833333333333336,15.666666666666666,13.5,2.75,4.416666666666667
Thanasi Kokkinakis,Hard,G,22.333333333333332,5.333333333333333,129.66666666666666,88.0,66.0,17.666666666666668,19.0,9.666666666666666,12.333333333333334
Thanasi Kokkinakis,Hard,M,9.777777777777779,2.111111111111111,84.0,52.55555555555556,40.333333333333336,17.333333333333332,12.777777777777779,3.2222222222222223,4.333333333333333
Thiago Agustin Tirante,Clay,G,3.5,1.0,114.5,78.0,47.5,20.5,17.0,9.0,13.0
Thiago Agustin Tirante,Hard,A,2.5,0.5,53.0,36.0,23.5,9.0,9.0,2.0,5.0
Thiago Monteiro,Clay,A,5.454545454545454,2.909090909090909,85.54545454545455,52.81818181818182,37.09090909090909,15.909090909090908,13.181818181818182,4.7272727272727275,8.0
Thiago Monteiro,Clay,G,10.0,4.0,166.0,82.0,59.0,44.0,27.0,3.0,9.0
Thiago Monteiro,Clay,M,8.75,1.75,84.25,54.25,41.0,18.75,13.5,1.25,2.25
Thiago Monteiro,Grass,G,10.0,4.0,112.0,58.0,45.0,37.0,21.0,2.0,5.0
Thiago Monteiro,Hard,A,4.333333333333333,2.3333333333333335,59.333333333333336,36.333333333333336,25.666666666666668,10.666666666666666,9.666666666666666,2.6666666666666665,5.333333333333333
Thiago Monteiro,Hard,G,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0
Thiago Monteiro,Hard,M,9.0,1.6666666666666667,85.66666666666667,54.666666666666664,41.0,16.333333333333332,12.333333333333334,5.333333333333333,6.666666666666667
Thiago Seyboth Wild,Clay,A,4.333333333333333,1.6666666666666667,64.33333333333333,39.666666666666664,28.666666666666668,15.333333333333334,10.333333333333334,2.6666666666666665,3.6666666666666665
Thiago Seyboth Wild,Clay,G,6.666666666666667,8.0,149.0,86.33333333333333,57.333333333333336,34.666666666666664,22.666666666666668,8.333333333333334,13.666666666666666
Thiago Seyboth Wild,Hard,A,7.666666666666667,3.3333333333333335,74.66666666666667,49.0,35.333333333333336,12.333333333333334,11.333333333333334,1.3333333333333333,3.3333333333333335
Thomaz Bellucci,Clay,A,0.0,3.0,71.0,38.0,21.0,17.0,8.0,5.0,8.0
Tim Van Rijthoven,Hard,A,12.333333333333334,3.0,74.33333333333333,46.666666666666664,38.333333333333336,16.333333333333332,12.0,3.3333333333333335,4.333333333333333
Timofey Skatov,Clay,G,0.0,3.0,72.0,55.0,28.0,4.0,11.0,3.0,10.0
Timofey Skatov,Hard,A,3.5,1.5,83.0,58.0,42.5,12.0,12.0,4.5,6.0
Timofey Skatov,Hard,G,2.0,3.0,104.0,69.0,38.0,17.0,18.0,6.0,14.0
Titouan Droguet,Hard,G,11.0,5.0,144.5,86.0,60.0,29.5,21.5,6.5,11.0
Tomas Barrios Vera,Clay,A,1.5,2.25,81.25,47.75,29.5,17.5,11.25,5.0,8.25
Tomas Barrios Vera,Grass,G,6.0,2.0,140.5,92.5,57.5,27.5,21.0,11.0,16.0
Tomas Barrios Vera,Hard,A,3.0,3.0,72.0,45.0,31.0,10.0,10.0,7.0,10.0
Tomas Machac,Clay,A,2.6666666666666665,0.6666666666666666,62.666666666666664,38.666666666666664,25.666666666666668,13.0,8.666666666666666,5.666666666666667,7.0
Tomas Machac,Grass,G,13.0,5.0,139.0,89.0,51.0,22.0,18.0,14.0,21.0
Tomas Machac,Hard,A,5.428571428571429,2.857142857142857,74.42857142857143,44.714285714285715,31.428571428571427,14.857142857142858,11.571428571428571,4.571428571428571,7.142857142857143
Tomas Machac,Hard,G,10.0,1.0,152.0,97.0,72.0,21.0,21.0,9.0,13.0
Tomas Martin Etcheverry,Clay,A,6.0,2.0,77.22727272727273,48.27272727272727,34.54545454545455,15.5,12.136363636363637,3.8181818181818183,5.909090909090909
Tomas Martin Etcheverry,Clay,G,5.4,1.2,86.6,58.6,43.6,14.6,13.8,4.8,7.0
Tomas Martin Etcheverry,Clay,M,6.75,1.0,61.0,37.0,25.5,13.25,9.5,2.25,4.5
Tomas Martin Etcheverry,Grass,A,4.0,1.0,68.0,52.0,31.0,8.0,9.0,5.0,8.0
Tomas Martin Etcheverry,Grass,G,8.5,3.0,156.5,102.0,73.0,26.0,23.0,11.5,15.5
Tomas Martin Etcheverry,Hard,A,5.4,1.5,78.5,50.7,36.8,15.8,12.2,3.6,5.3
Tomas Martin Etcheverry,Hard,G,10.0,1.25,120.5,82.25,55.5,20.5,20.25,4.0,8.25
Tomas Martin Etcheverry,Hard,M,5.875,1.5,70.75,45.625,31.625,11.875,11.125,3.75,6.75
Tommy Paul,Clay,A,6.0,2.6666666666666665,89.0,56.333333333333336,34.666666666666664,15.666666666666666,12.0,6.333333333333333,10.0
Tommy Paul,Clay,G,2.0,3.5,97.0,66.5,47.0,18.0,16.5,3.5,6.5
Tommy Paul,Clay,M,4.0,2.0,84.0,50.5,32.0,18.0,12.0,4.5,8.0
Tommy Paul,Grass,A,7.555555555555555,3.5555555555555554,79.11111111111111,48.55555555555556,35.77777777777778,15.777777777777779,12.333333333333334,3.4444444444444446,5.555555555555555
Tommy Paul,Grass,G,9.666666666666666,3.6666666666666665,128.0,79.0,60.0,28.333333333333332,21.666666666666668,3.3333333333333335,6.0
Tommy Paul,Hard,A,4.764705882352941,1.9411764705882353,66.17647058823529,41.35294117647059,29.647058823529413,13.176470588235293,10.352941176470589,2.823529411764706,4.705882352941177
Tommy Paul,Hard,G,11.2,2.7,107.7,68.2,51.5,20.1,18.0,4.0,7.2
Tommy Paul,Hard,M,6.315789473684211,2.0526315789473686,80.84210526315789,49.26315789473684,35.473684210526315,17.0,12.473684210526315,4.684210526315789,6.894736842105263
Tung Lin Wu,Hard,A,2.0,0.0,86.0,54.0,32.0,15.0,11.0,8.0,12.0
Tung Lin Wu,Hard,M,0.5,1.5,56.0,35.5,23.5,11.0,9.5,2.5,4.5
Ugo Humbert,Clay,A,1.0,4.0,58.0,32.0,25.0,13.0,10.0,2.0,4.0
Ugo Humbert,Clay,G,5.5,2.5,92.0,50.5,38.5,21.0,14.5,4.5,6.5
Ugo Humbert,Clay,M,4.666666666666667,5.333333333333333,98.33333333333333,60.0,42.0,17.333333333333332,15.0,1.6666666666666667,5.333333333333333
Ugo Humbert,Grass,A,6.0,4.0,70.0,39.833333333333336,28.166666666666668,15.166666666666666,10.333333333333334,5.0,7.333333333333333
Ugo Humbert,Grass,G,24.0,5.0,135.0,77.0,59.0,24.0,23.0,4.0,10.0
Ugo Humbert,Hard,A,6.25,1.75,74.85,46.1,35.25,15.55,12.1,3.45,5.25
Ugo Humbert,Hard,G,10.5,3.0,96.25,60.25,42.5,18.75,15.0,4.0,6.75
Ugo Humbert,Hard,M,5.8,2.6,73.73333333333333,44.93333333333333,33.13333333333333,14.4,11.8,3.933333333333333,6.4
Valentin Vacherot,Clay,M,4.0,1.0,85.0,63.0,38.0,10.0,12.0,10.0,14.0
Vasek Pospisil,Hard,G,14.0,7.0,147.0,95.0,66.0,26.0,20.0,9.0,12.0
Vasek Pospisil,Hard,M,7.0,9.0,59.0,22.0,16.0,17.0,10.0,4.0,7.0
Viktor Durasovic,Hard,A,8.5,4.0,77.0,43.0,28.0,15.0,9.5,5.5,8.0
Vitaliy Sachko,Clay,A,1.0,1.0,55.0,32.0,19.0,11.0,9.0,9.0,13.0
Vitaliy Sachko,Hard,A,6.0,1.0,77.0,50.0,38.0,12.0,14.0,5.0,8.0
Yannick Hanfmann,Clay,A,4.133333333333334,1.5333333333333334,71.46666666666667,47.0,31.666666666666668,13.133333333333333,11.4,3.933333333333333,6.533333333333333
Yannick Hanfmann,Clay,G,7.5,3.0,150.5,102.0,64.0,26.0,20.5,9.0,13.5
Yannick Hanfmann,Clay,M,3.375,1.125,69.25,49.0,33.0,11.25,11.375,2.75,5.125
Yannick Hanfmann,Grass,A,5.833333333333333,1.5,63.5,42.166666666666664,30.166666666666668,13.166666666666666,10.666666666666666,1.8333333333333333,3.1666666666666665
Yannick Hanfmann,Grass,G,10.0,4.0,135.0,94.0,66.0,26.0,24.0,3.0,7.0
Yannick Hanfmann,Hard,A,3.5714285714285716,2.0,84.28571428571429,56.285714285714285,36.714285714285715,14.428571428571429,12.285714285714286,6.0,9.0
Yannick Hanfmann,Hard,G,14.0,2.5,126.0,80.5,54.5,20.5,18.0,8.5,13.0
Yannick Hanfmann,Hard,M,7.333333333333333,2.0,86.0,58.333333333333336,40.333333333333336,14.0,13.0,4.666666666666667,8.0
Ye Cong Mo,Hard,A,1.0,3.0,57.0,36.0,26.0,9.0,10.0,1.0,3.0
Yi Zhou,Hard,A,6.0,2.0,72.0,44.0,26.0,15.0,11.0,3.0,7.5
Yibing Wu,Clay,A,1.25,2.5,67.0,41.25,23.0,13.25,9.5,3.5,7.25
Yibing Wu,Clay,G,8.0,3.0,114.0,69.0,40.0,15.0,13.0,13.0,20.0
Yibing Wu,Clay,M,4.0,1.0,80.33333333333333,47.0,28.666666666666668,16.666666666666668,12.333333333333334,5.0,9.333333333333334
Yibing Wu,Grass,A,3.75,2.25,82.75,52.25,36.25,16.75,13.25,3.75,6.5
Yibing Wu,Grass,G,9.0,1.0,108.0,69.0,45.0,13.0,15.0,5.0,11.0
Yibing Wu,Hard,A,5.0,1.125,77.0,49.75,37.25,16.25,11.75,3.625,4.5
Yibing Wu,Hard,G,3.0,4.666666666666667,126.33333333333333,79.0,49.666666666666664,23.666666666666668,20.0,8.666666666666666,15.0
Yibing Wu,Hard,M,4.25,2.0,71.5,42.0,29.25,14.75,11.0,1.5,4.0
Yoshihito Nishioka,Clay,A,1.5,1.0,71.5,43.5,24.5,14.5,11.5,4.5,9.5
Yoshihito Nishioka,Clay,G,2.0,3.5,116.25,79.0,48.75,20.75,19.0,3.25,8.75
Yoshihito Nishioka,Clay,M,3.6666666666666665,0.3333333333333333,79.66666666666667,58.0,36.333333333333336,12.666666666666666,12.0,4.0,7.0
Yoshihito Nishioka,Grass,G,3.0,4.0,77.0,54.0,34.0,8.0,14.0,0.0,6.0
Yoshihito Nishioka,Hard,A,2.235294117647059,1.588235294117647,81.05882352941177,51.411764705882355,34.294117647058826,16.58823529411765,12.058823529411764,3.764705882352941,6.411764705882353
Yoshihito Nishioka,Hard,G,1.8,2.4,87.0,52.6,33.8,19.6,14.2,3.6,7.0
Yoshihito Nishioka,Hard,M,1.4444444444444444,1.8888888888888888,69.22222222222223,42.333333333333336,29.22222222222222,14.11111111111111,11.11111111111111,3.888888888888889,6.777777777777778
Yosuke Watanuki,Clay,A,6.0,6.0,82.0,35.0,26.0,22.0,14.0,5.0,9.0
Yosuke Watanuki,Clay,M,8.5,3.5,78.0,49.5,34.0,11.5,10.0,7.0,9.0
Yosuke Watanuki,Grass,A,22.0,5.5,94.5,54.0,46.0,23.0,14.0,3.0,3.0
Yosuke Watanuki,Grass,G,19.5,7.0,154.5,93.5,73.0,32.5,25.0,6.5,10.0
Yosuke Watanuki,Hard,A,6.4,2.2,61.4,30.6,23.0,14.6,9.0,4.6,7.0
Yosuke Watanuki,Hard,G,10.666666666666666,5.666666666666667,108.66666666666667,59.333333333333336,44.333333333333336,24.0,17.333333333333332,3.0,6.666666666666667
Yosuke Watanuki,Hard,M,14.75,3.75,97.5,53.25,41.0,22.75,15.25,5.25,8.25
Younes Lalami Laaroussi,Clay,A,1.0,5.0,52.0,28.0,17.0,9.0,9.0,2.0,7.0
Yu Hsiou Hsu,Hard,G,5.0,2.3333333333333335,105.66666666666667,74.66666666666667,49.666666666666664,15.333333333333334,15.666666666666666,7.0,11.333333333333334
Yu Hsiou Hsu,Hard,M,2.6666666666666665,2.6666666666666665,80.66666666666667,53.333333333333336,34.666666666666664,13.333333333333334,11.666666666666666,4.333333333333333,7.666666666666667
Yunseong Chung,Grass,A,4.0,1.0,52.0,35.0,21.0,9.0,8.0,2.0,5.0
Zachary Svajda,Hard,A,5.666666666666667,0.6666666666666666,71.33333333333333,44.666666666666664,30.0,13.666666666666666,11.666666666666666,3.6666666666666665,7.0
Zachary Svajda,Hard,G,5.0,3.0,132.0,75.0,52.0,25.0,21.0,12.0,18.0
Zhe Li,Hard,A,4.0,0.0,53.0,25.0,17.0,14.0,10.0,1.0,5.0
Zhizhen Zhang,Clay,A,4.0,2.5555555555555554,67.22222222222223,41.888888888888886,29.22222222222222,12.0,10.222222222222221,3.6666666666666665,6.222222222222222
Zhizhen Zhang,Clay,G,4.0,2.3333333333333335,83.66666666666667,58.666666666666664,38.0,13.666666666666666,13.333333333333334,3.3333333333333335,6.333333333333333
Zhizhen Zhang,Clay,M,7.0,1.0,83.8,56.0,43.0,18.6,14.2,2.2,3.8
Zhizhen Zhang,Grass,A,5.25,2.5,73.5,46.75,30.25,12.25,10.5,4.75,8.0
Zhizhen Zhang,Grass,G,19.0,3.0,183.0,126.0,91.0,22.0,26.0,11.0,15.0
Zhizhen Zhang,Hard,A,4.25,2.25,70.75,43.5,32.5,13.75,12.0,3.0,5.75
Zhizhen Zhang,Hard,G,13.75,3.75,149.0,91.5,65.25,27.0,22.75,7.5,12.75
Zhizhen Zhang,Hard,M,6.0,1.3333333333333333,73.16666666666667,49.333333333333336,36.833333333333336,13.0,12.333333333333334,2.3333333333333335,3.8333333333333335
Zizou Bergs,Clay,A,7.75,4.25,95.75,65.5,47.0,14.75,14.5,4.5,7.0
Zizou Bergs,Hard,A,6.25,3.5,77.25,47.25,32.5,16.0,12.5,3.0,6.25
Zizou Bergs,Hard,G,7.0,5.0,107.0,65.0,47.0,14.0,17.0,7.0,13.0
Zizou Bergs,Hard,M,10.0,2.0,94.0,63.0,46.0,18.0,15.0,2.0,4.0
Zsombor Piros,Clay,A,1.5,0.0,59.5,38.0,25.0,12.5,9.0,5.5,7.0
Zsombor Piros,Hard,A,5.0,1.0,54.0,34.0,15.0,6.0,8.0,4.0,10.0
